Species,Gender,Ethicity,Index,First,Index2,Last
Halfling,Male,,38,Oswalt,38,Tallfellow
Halfling,Male,,39,Perrin,39,Tealeaf
Halfling,Male,,40,Poppy,40,Tenpenny
Halfling,Male,,41,Reed,41,Thistletop
Halfling,Male,,42,Roscoe,42,Thorngage
Halfling,Male,,43,Sam,43,Tosscobble
Halfling,Male,,44,Shardon,44,Underbough
Halfling,Male,,45,Tye,45,Underfoot
Halfling,Male,,46,Ulmo,46,Warmwater
Halfling,Male,,47,Wellby,47,Whispermouse
Halfling,Male,,48,Wendel,48,Wildcloak
Halfling,Male,,49,Wenner,49,Wildheart
Halfling,Male,,50,Wes,50,Wiseacre
Half-Elf,Female,,1,Vylqarin,,
Half-Elf,Female,,2,Mareelor,,
Half-Elf,Female,,3,Resrora,,
Half-Elf,Female,,4,Yesnoa,,
Half-Elf,Female,,5,Wolviel,,
Half-Elf,Female,,6,Bynbwynn,,
Half-Elf,Female,,7,Olqwyn,,
Half-Elf,Female,,8,Zinqarin,,
Half-Elf,Female,,9,Elicharis,,
Half-Elf,Female,,10,Qimythe,,
Half-Elf,Female,,11,Deltheris,,
Half-Elf,Female,,12,Argalyn,,
Half-Elf,Female,,13,Brentihne,,
Half-Elf,Female,,14,Cotihne,,
Half-Elf,Female,,15,Delhophe,,
Half-Elf,Female,,16,Olcharis,,
Half-Elf,Female,,17,Priaerys,,
Half-Elf,Female,,18,Halymae,,
Half-Elf,Female,,19,Qisys,,
Half-Elf,Female,,20,Alyqarin,,
Half-Elf,Female,,21,Vensys,,
Half-Elf,Female,,22,Lestrana,,
Half-Elf,Female,,23,Venzenya,,
Half-Elf,Female,,24,Tylbelis,,
Half-Elf,Female,,25,Therkilia,,
Half-Elf,Female,,26,Halygalyn,,
Half-Elf,Female,,27,Priphira,,
Half-Elf,Female,,28,Faestine,,
Half-Elf,Female,,29,Ophiviel,,
Half-Elf,Female,,30,Gifsys,,
Half-Elf,Female,,31,Galyra,,
Half-Elf,Female,,32,Faecerys,,
Half-Elf,Female,,33,Noryra,,
Half-Elf,Female,,34,Zeltihne,,
Half-Elf,Female,,35,Kriqwyn,,
Half-Elf,Female,,36,Lesyra,,
Half-Elf,Female,,37,Vylnys,,
Half-Elf,Female,,38,Safelor,,
Half-Elf,Female,,39,Lorarora,,
Half-Elf,Female,,40,Zelcharis,,
Half-Elf,Female,,41,Marenys,,
Half-Elf,Female,,42,Jenenyphe,,
Half-Elf,Female,,43,Halystine,,
Half-Elf,Female,,44,Galpisys,,
Half-Elf,Female,,45,Fhamalis,,
Half-Elf,Female,,46,Tylgwynn,,
Half-Elf,Female,,47,Yllxaris,,
Half-Elf,Female,,48,Uriseris,,
Half-Elf,Female,,49,Dellyn,,
Half-Elf,Female,,50,Yllrora,,
Half-Elf,Male,,1,Vichorn,,
Half-Elf,Male,,2,Nilgretor,,
Half-Elf,Male,,3,Travalor,,
Half-Elf,Male,,4,Aroborin,,
Half-Elf,Male,,5,Falqinor,,
Half-Elf,Male,,6,Belgretor,,
Half-Elf,Male,,7,Krilumin,,
Half-Elf,Male,,8,Petborin,,
Half-Elf,Male,,9,Panvoril,,
Half-Elf,Male,,10,Vicwarth,,
Half-Elf,Male,,11,Falneak,,
Half-Elf,Male,,12,Corros,,
Half-Elf,Male,,13,Panlumin,,
Half-Elf,Male,,14,Yortumil,,
Half-Elf,Male,,15,Jamxiron,,
Half-Elf,Male,,16,Horneiros,,
Half-Elf,Male,,17,Ianqinor,,
Half-Elf,Male,,18,Horril,,
Half-Elf,Male,,19,Yensariph,,
Half-Elf,Male,,20,Kevkoris,,
Half-Elf,Male,,21,Ultorin,,
Half-Elf,Male,,22,Krizaren,,
Half-Elf,Male,,23,Petneiros,,
Half-Elf,Male,,24,Wilxian,,
Half-Elf,Male,,25,Rafborin,,
Half-Elf,Male,,26,Lorqarim,,
Half-Elf,Male,,27,Davkas,,
Half-Elf,Male,,28,Traorin,,
Half-Elf,Male,,29,Panminar,,
Half-Elf,Male,,30,Almorn,,
Half-Elf,Male,,31,Norborin,,
Half-Elf,Male,,32,Belgretor,,
Half-Elf,Male,,33,Davlumin,,
Half-Elf,Male,,34,Petavor,,
Half-Elf,Male,,35,Jamsariph,,
Half-Elf,Male,,36,Quoorin,,
Half-Elf,Male,,37,Graparin,,
Half-Elf,Male,,38,Oritumil,,
Half-Elf,Male,,39,Jamynor,,
Half-Elf,Male,,40,Cratumil,,
Half-Elf,Male,,41,Elxiron,,
Half-Elf,Male,,42,Rihomin,,
Half-Elf,Male,,43,Beldeyr,,
Half-Elf,Male,,44,Xavcraes,,
Half-Elf,Male,,45,Kristaer,,
Half-Elf,Male,,46,Quosariph,,
Half-Elf,Male,,47,Gaerdithas,,
Half-Elf,Male,,48,Craelor,,
Half-Elf,Male,,49,Corsariph,,
Half-Elf,Male,,50,Raflamir,,
Half-Orc,Female,,1,Arha,,
Half-Orc,Female,,2,Baggi,,
Half-Orc,Female,,3,Bendoo,,
Half-Orc,Female,,4,Bilga,,
Half-Orc,Female,,5,Brakka,,
Half-Orc,Female,,6,Creega,,
Half-Orc,Female,,7,Drenna,,
Half-Orc,Female,,8,Ekk,,
Half-Orc,Female,,9,Emen,,
Half-Orc,Female,,10,Engong,,
Half-Orc,Female,,11,Fistula,,
Half-Orc,Female,,12,Gaaki,,
Half-Orc,Female,,13,Gorga,,
Half-Orc,Female,,14,Grai,,
Half-Orc,Female,,15,Greeba,,
Half-Orc,Female,,16,Grigi,,
Half-Orc,Female,,17,Gynk,,
Half-Orc,Female,,18,Hrathy,,
Half-Orc,Female,,19,Huru,,
Half-Orc,Female,,20,Ilga,,
Half-Orc,Female,,21,Kabbarg,,
Half-Orc,Female,,22,Kansif,,
Half-Orc,Female,,23,Lagazi,,
Half-Orc,Female,,24,Lezre,,
Half-Orc,Female,,25,Murgen,,
Half-Orc,Female,,26,Murook,,
Half-Orc,Female,,27,Myev,,
Half-Orc,Female,,28,Nagrette,,
Half-Orc,Female,,29,Neega,,
Half-Orc,Female,,30,Nella,,
Half-Orc,Female,,31,Nogu,,
Half-Orc,Female,,32,Oolah,,
Half-Orc,Female,,33,Ootah,,
Half-Orc,Female,,34,Ovak,,
Half-Orc,Female,,35,Ownka,,
Half-Orc,Female,,36,Puyet,,
Half-Orc,Female,,37,Reeza,,
Half-Orc,Female,,38,Shautha,,
Half-Orc,Female,,39,Silgre,,
Half-Orc,Female,,40,Sutha,,
Half-Orc,Female,,41,Tagga,,
Half-Orc,Female,,42,Tawar,,
Half-Orc,Female,,43,Tomph,,
Half-Orc,Female,,44,Ubada,,
Half-Orc,Female,,45,Vanchu,,
Half-Orc,Female,,46,Vola,,
Half-Orc,Female,,47,Volen,,
Half-Orc,Female,,48,Vorka,,
Half-Orc,Female,,49,Yevelda,,
Half-Orc,Female,,50,Zagga,,
Half-Orc,Male,,1,Argran,,
Half-Orc,Male,,2,Braak,,
Half-Orc,Male,,3,Brug,,
Half-Orc,Male,,4,Cagak,,
Half-Orc,Male,,5,Dench,,
Half-Orc,Male,,6,Dorn,,
Half-Orc,Male,,7,Dren,,
Half-Orc,Male,,8,Druuk,,
Half-Orc,Male,,9,Feng,,
Half-Orc,Male,,10,Gell,,
Half-Orc,Male,,11,Gnarsh,,
Half-Orc,Male,,12,Grumbar,,
Half-Orc,Male,,13,Gubrash,,
Half-Orc,Male,,14,Hagren,,
Half-Orc,Male,,15,Henk,,
Half-Orc,Male,,16,Hogar,,
Half-Orc,Male,,17,Holg,,
Half-Orc,Male,,18,Imsh,,
Half-Orc,Male,,19,Karash,,
Half-Orc,Male,,20,Karg,,
Half-Orc,Male,,21,Keth,,
Half-Orc,Male,,22,Korag,,
Half-Orc,Male,,23,Krusk,,
Half-Orc,Male,,24,Lubash,,
Half-Orc,Male,,25,Megged,,
Half-Orc,Male,,26,Mhurren,,
Half-Orc,Male,,27,Mord,,
Half-Orc,Male,,28,Morg,,
Half-Orc,Male,,29,Nil,,
Half-Orc,Male,,30,Nybarg,,
Half-Orc,Male,,31,Odorr,,
Half-Orc,Male,,32,Ohr,,
Half-Orc,Male,,33,Rendar,,
Half-Orc,Male,,34,Resh,,
Half-Orc,Male,,35,Ront,,
Half-Orc,Male,,36,Rrath,,
Half-Orc,Male,,37,Sark,,
Half-Orc,Male,,38,Scrag,,
Half-Orc,Male,,39,Sheggen,,
Half-Orc,Male,,40,Shump,,
Half-Orc,Male,,41,Tanglar,,
Half-Orc,Male,,42,Tarak,,
Half-Orc,Male,,43,Thar,,
Half-Orc,Male,,44,Thokk,,
Half-Orc,Male,,45,Trag,,
Half-Orc,Male,,46,Ugarth,,
Half-Orc,Male,,47,Varg,,
Half-Orc,Male,,48,Vilberg,,
Half-Orc,Male,,49,Yurk,,
Half-Orc,Male,,50,Zed,,
Hobgoblin,Female,,1,Ie,1,The Knife
Hobgoblin,Female,,2,Enkha,2,The Glaive
Hobgoblin,Female,,3,Gyollev,3,Grim
Hobgoblin,Female,,4,Listret,4,The Cruel
Hobgoblin,Female,,5,Pok,5,The Strong
Hobgoblin,Female,,6,Pokuuno,6,The Vigorous
Hobgoblin,Female,,7,Crothu,7,The Fierce
Hobgoblin,Female,,8,Kabunka,8,Combat
Hobgoblin,Female,,9,Ksäneg,9,The Violent
Hobgoblin,Female,,10,Danasci,10,Brawl
Hobgoblin,Female,,11,Krugori,11,The Wand
Hobgoblin,Female,,12,Tri,12,The Fearsome
Hobgoblin,Female,,13,Nuitrou,13,The Brawler
Hobgoblin,Female,,14,Etkag,14,The Vicious
Hobgoblin,Female,,15,Inegy,15,The Bruiser
Hobgoblin,Female,,16,Retkaga,16,The Sword
Hobgoblin,Female,,17,Baparok,17,The Knife
Hobgoblin,Female,,18,Naghig,18,Strike
Hobgoblin,Female,,19,Ja,19,The Maul
Hobgoblin,Female,,20,Cie,20,The Sword
Hobgoblin,Female,,21,Sakgu,21,The Fierce
Hobgoblin,Female,,22,Eldred,22,The Ill-Tempered
Hobgoblin,Female,,23,Prigka,23,Clash
Hobgoblin,Female,,24,Deakgu,24,The Wise
Hobgoblin,Female,,25,Zeakgbu,25,Bash
Hobgoblin,Female,,26,Xugaa,26,The Wicked
Hobgoblin,Female,,27,Htyri,27,Grim
Hobgoblin,Female,,28,Althu,28,The Cruel
Hobgoblin,Female,,29,Nothu,29,The Feral
Hobgoblin,Female,,30,Nisiste,30,The Eyeball
Hobgoblin,Female,,31,Xonkath,31,The Tough
Hobgoblin,Female,,32,Lakgu,32,The Feral
Hobgoblin,Female,,33,Goispre,33,The Fang
Hobgoblin,Female,,34,Xeneghe,34,Ribcage
Hobgoblin,Female,,35,Ksi,35,The Bloody
Hobgoblin,Female,,36,Yaghori,36,The Skeleton
Hobgoblin,Female,,37,Bire,37,Brawl
Hobgoblin,Female,,38,Ana,38,The Pommel
Hobgoblin,Female,,39,Hagu,39,Strike
Hobgoblin,Female,,40,Aksa,40,Bombard
Hobgoblin,Female,,41,Salthu,41,Brawl
Hobgoblin,Female,,42,Fem,42,The Blade
Hobgoblin,Female,,43,Dairetk,43,The Skull
Hobgoblin,Female,,44,Iggu,44,The Fearsome
Hobgoblin,Female,,45,Ineghed,45,The Cannon
Hobgoblin,Female,,46,Rina,46,The Pointy
Hobgoblin,Female,,47,Unkathu,47,Challenge
Hobgoblin,Female,,48,Olci,48,The Fair
Hobgoblin,Female,,49,Ildra,49,The Untamed
Hobgoblin,Female,,50,Benket,50,The Grim
Hobgoblin,Male,,1,Mettö,1,The Knife
Hobgoblin,Male,,2,Vrogrod,2,The Glaive
Hobgoblin,Male,,3,Jedi,3,Grim
Hobgoblin,Male,,4,Woghat,4,The Cruel
Hobgoblin,Male,,5,Knodagh,5,The Strong
Hobgoblin,Male,,6,Urat,6,The Vigorous
Hobgoblin,Male,,7,Cinquat,7,The Fierce
Hobgoblin,Male,,8,Kolm,8,Combat
Hobgoblin,Male,,9,Sugarok,9,The Violent
Hobgoblin,Male,,10,Turbag,10,Brawl
Hobgoblin,Male,,11,Zeno,11,The Wand
Hobgoblin,Male,,12,Igoth,12,The Fearsome
Hobgoblin,Male,,13,Fanan,13,The Brawler
Hobgoblin,Male,,14,Xunaakt,14,The Vicious
Hobgoblin,Male,,15,Xoknara,15,The Bruiser
Hobgoblin,Male,,16,Koll,16,The Sword
Hobgoblin,Male,,17,Hdeg,17,The Knife
Hobgoblin,Male,,18,Karrez,18,Strike
Hobgoblin,Male,,19,Hiec,19,The Maul
Hobgoblin,Male,,20,Hoknar,20,The Sword
Hobgoblin,Male,,21,Vetkag,21,The Fierce
Hobgoblin,Male,,22,Jedi,22,The Ill-Tempered
Hobgoblin,Male,,23,Hiec,23,Clash
Hobgoblin,Male,,24,Quadag,24,The Wise
Hobgoblin,Male,,25,Jugat,25,Bash
Hobgoblin,Male,,26,Gudhag,26,The Wicked
Hobgoblin,Male,,27,Quadagh,27,Grim
Hobgoblin,Male,,28,Kymmeiz,28,The Cruel
Hobgoblin,Male,,29,Oghugla,29,The Feral
Hobgoblin,Male,,30,Vagruka,30,The Eyeball
Hobgoblin,Male,,31,Barek,31,The Tough
Hobgoblin,Male,,32,Dmeizes,32,The Feral
Hobgoblin,Male,,33,Orpigig,33,The Fang
Hobgoblin,Male,,34,Nomaugh,34,Ribcage
Hobgoblin,Male,,35,Obargig,35,The Bloody
Hobgoblin,Male,,36,Korgulg,36,The Skeleton
Hobgoblin,Male,,37,Anáct,37,Brawl
Hobgoblin,Male,,38,Nolvakg,38,The Pommel
Hobgoblin,Male,,39,Vorgulg,39,Strike
Hobgoblin,Male,,40,Veiis,40,Bombard
Hobgoblin,Male,,41,Quan,41,Brawl
Hobgoblin,Male,,42,Buadag,42,The Blade
Hobgoblin,Male,,43,Wraog,43,The Skull
Hobgoblin,Male,,44,Hes,44,The Fearsome
Hobgoblin,Male,,45,Xone,45,The Cannon
Hobgoblin,Male,,46,Weeg,46,The Pointy
Hobgoblin,Male,,47,Ewkbani,47,Challenge
Hobgoblin,Male,,48,Rok,48,The Fair
Hobgoblin,Male,,49,Orgarek,49,The Untamed
Hobgoblin,Male,,50,Smez,50,The Grim
Kalashtar,Female,,1,Zezoheth,,
Kalashtar,Female,,2,Tagas,,
Kalashtar,Female,,3,Gavath,,
Kalashtar,Female,,4,Kevvakri,,
Kalashtar,Female,,5,Hesatuth,,
Kalashtar,Female,,6,Khildi,,
Kalashtar,Female,,7,Zentara,,
Kalashtar,Female,,8,Chashtai,,
Kalashtar,Female,,9,Vashana,,
Kalashtar,Female,,10,Ghiyenes,,
Kalashtar,Female,,11,Ghezeashtai,,
Kalashtar,Female,,12,Nishara,,
Kalashtar,Female,,13,Lezaldren,,
Kalashtar,Female,,14,Lazaishara,,
Kalashtar,Female,,15,Tonari,,
Kalashtar,Female,,16,Neloishara,,
Kalashtar,Female,,17,Devakri,,
Kalashtar,Female,,18,Cenari,,
Kalashtar,Female,,19,Nirod,,
Kalashtar,Female,,20,Vishara,,
Kalashtar,Female,,21,Bawonu,,
Kalashtar,Female,,22,Canari,,
Kalashtar,Female,,23,Ceshtuth,,
Kalashtar,Female,,24,Hornari,,
Kalashtar,Female,,25,Delaashana,,
Kalashtar,Female,,26,Doshtele,,
Kalashtar,Female,,27,Gheko,,
Kalashtar,Female,,28,Kayashanel,,
Kalashtar,Female,,29,Genighazeth,,
Kalashtar,Female,,30,Cashana,,
Kalashtar,Female,,31,Doliashtai,,
Kalashtar,Female,,32,Buneth,,
Kalashtar,Female,,33,Dosohu,,
Kalashtar,Female,,34,Chawnari,,
Kalashtar,Female,,35,Sesvakri,,
Kalashtar,Female,,36,Cosnari,,
Kalashtar,Female,,37,Nolri,,
Kalashtar,Female,,38,Khishara,,
Kalashtar,Female,,39,Leynari,,
Kalashtar,Female,,40,Ghilk,,
Kalashtar,Female,,41,Dovakri,,
Kalashtar,Female,,42,Monari,,
Kalashtar,Female,,43,Lonulran,,
Kalashtar,Female,,44,Nokha,,
Kalashtar,Female,,45,Doshtid,,
Kalashtar,Female,,46,Noned,,
Kalashtar,Female,,47,Goghant,,
Kalashtar,Female,,48,Chashtai,,
Kalashtar,Female,,49,Zertara,,
Kalashtar,Female,,50,Khayeishara,,
Kalashtar,Male,,1,Hornari,,
Kalashtar,Male,,2,Kayashanel,,
Kalashtar,Male,,3,Lazaishara,,
Kalashtar,Male,,4,Dowavail,,
Kalashtar,Male,,5,Nonari,,
Kalashtar,Male,,6,Doliashtai,,
Kalashtar,Male,,7,Kheleva,,
Kalashtar,Male,,8,Buneth,,
Kalashtar,Male,,9,Teldi,,
Kalashtar,Male,,10,Nolri,,
Kalashtar,Male,,11,Nishara,,
Kalashtar,Male,,12,Kenari,,
Kalashtar,Male,,13,Savehalrass,,
Kalashtar,Male,,14,Zozal,,
Kalashtar,Male,,15,Tonari,,
Kalashtar,Male,,16,Zezoheth,,
Kalashtar,Male,,17,Canari,,
Kalashtar,Male,,18,Lagass,,
Kalashtar,Male,,19,Ghaniashana,,
Kalashtar,Male,,20,Noned,,
Kalashtar,Male,,21,Cashana,,
Kalashtar,Male,,22,Lezaldren,,
Kalashtar,Male,,23,Garahuzin,,
Kalashtar,Male,,24,Nines,,
Kalashtar,Male,,25,Delaashana,,
Kalashtar,Male,,26,Goghant,,
Kalashtar,Male,,27,Chazakrens,,
Kalashtar,Male,,28,Calazin,,
Kalashtar,Male,,29,Henari,,
Kalashtar,Male,,30,Bedalk,,
Kalashtar,Male,,31,Hoyiishara,,
Kalashtar,Male,,32,Nantara,,
Kalashtar,Male,,33,Gavath,,
Kalashtar,Male,,34,Davakri,,
Kalashtar,Male,,35,Tilighash,,
Kalashtar,Male,,36,Genighazeth,,
Kalashtar,Male,,37,Tuva,,
Kalashtar,Male,,38,Bawonu,,
Kalashtar,Male,,39,Vokon,,
Kalashtar,Male,,40,Lisul,,
Kalashtar,Male,,41,Dosohu,,
Kalashtar,Male,,42,Khildi,,
Kalashtar,Male,,43,Nokha,,
Kalashtar,Male,,44,Zezikhus,,
Kalashtar,Male,,45,Horiashtai,,
Kalashtar,Male,,46,Khetara,,
Kalashtar,Male,,47,Zartara,,
Kalashtar,Male,,48,Loyeashana,,
Kalashtar,Male,,49,Chegavens,,
Kalashtar,Male,,50,Layavazath,,
Kenku,Female,,1,Stomper,,
Kenku,Female,,2,Mouse Rustle,,
Kenku,Female,,3,Braker,,
Kenku,Female,,4,Snarling Wolf (Snarler),,
Kenku,Female,,5,Pigeoner,,
Kenku,Female,,6,Cracking Knuckles (Popper),,
Kenku,Female,,7,Clinking Chains (Clinker),,
Kenku,Female,,8,Hoe Scrape,,
Kenku,Female,,9,Screeching Banshee (Screecher),,
Kenku,Female,,10,Barroom Chatter (Chatter),,
Kenku,Female,,11,Bee Buzzer,,
Kenku,Female,,12,Yodeling Bard (Yodeler),,
Kenku,Female,,13,Rustler,,
Kenku,Female,,14,Tweeter,,
Kenku,Female,,15,Strumming Lute (Strummer),,
Kenku,Female,,16,Paint Stroke,,
Kenku,Female,,17,Hush of Darkness (Husher),,
Kenku,Female,,18,Weeping Children (Weeper),,
Kenku,Female,,19,Babbling Brook (Babbler),,
Kenku,Female,,20,Careful Footsteps (Stepper),,
Kenku,Female,,21,Panther's Snarl (Snarler),,
Kenku,Female,,22,Kettle Bubble,,
Kenku,Female,,23,Clanger,,
Kenku,Female,,24,Frustrated Grunt (Grunter),,
Kenku,Female,,25,Grain Mill,,
Kenku,Female,,26,Giggler,,
Kenku,Female,,27,Steaming Tea (Steam),,
Kenku,Female,,28,Fizzling Fluid (Fizzer),,
Kenku,Female,,29,Leather Flick,,
Kenku,Female,,30,Clattering Coins (Clatter),,
Kenku,Female,,31,Sibilance (Hiss),,
Kenku,Female,,32,Parrot Squawk,,
Kenku,Female,,33,Rumbling Thunder (Rumbler),,
Kenku,Female,,34,Exploder,,
Kenku,Female,,35,Hammer Clank,,
Kenku,Female,,36,Wailing Spirits (Wailer),,
Kenku,Female,,37,Flickering Candle (Flicker),,
Kenku,Female,,38,Droning Hive (Droner),,
Kenku,Female,,39,Snake Slither,,
Kenku,Female,,40,Smasher,,
Kenku,Female,,41,Clomping Hooves (Clomper),,
Kenku,Female,,42,Hum of the Earth (Hum),,
Kenku,Female,,43,Steel Clank,,
Kenku,Female,,44,Dog Yelp,,
Kenku,Female,,45,Skittering (Skitter),,
Kenku,Female,,46,Spitter,,
Kenku,Female,,47,Fox Yelp,,
Kenku,Female,,48,Mimer,,
Kenku,Female,,49,Hatchet Drop,,
Kenku,Female,,50,Burner,,
Kenku,Male,,1,Thunderclap (Clap),,
Kenku,Male,,2,Badger Run,,
Kenku,Male,,3,Chisel Carve,,
Kenku,Male,,4,Paint Stroke,,
Kenku,Male,,5,Crunching Bones (Cruncher),,
Kenku,Male,,6,Clashing Swords (Clasher),,
Kenku,Male,,7,Roaring Lion (Roar),,
Kenku,Male,,8,Crate Smash,,
Kenku,Male,,9,Slow Drip (Dripper),,
Kenku,Male,,10,Drummer,,
Kenku,Male,,11,Fizzling Fluid (Fizzer),,
Kenku,Male,,12,Jackal Call,,
Kenku,Male,,13,Screeching Banshee (Screecher),,
Kenku,Male,,14,Carver,,
Kenku,Male,,15,Stumbling Drunk (Stumbler),,
Kenku,Male,,16,Thrumming Current (Thrummer),,
Kenku,Male,,17,Hammer Clank,,
Kenku,Male,,18,Clinking Chains (Clinker),,
Kenku,Male,,19,Frustrated Grunt (Grunter),,
Kenku,Male,,20,Yodeling Bard (Yodeler),,
Kenku,Male,,21,Rolling Boil (Boiler),,
Kenku,Male,,22,Bellowing Ape (Bellower),,
Kenku,Male,,23,Parrot Squawk,,
Kenku,Male,,24,Sheep Baa,,
Kenku,Male,,25,Whirling Paintbrush (Whirler),,
Kenku,Male,,26,Soft Belltone (Ringer),,
Kenku,Male,,27,Lute String,,
Kenku,Male,,28,Clattering Coins (Clatter),,
Kenku,Male,,29,Falling Tree (Faller),,
Kenku,Male,,30,Crashing Waves (Crasher),,
Kenku,Male,,31,Mimer,,
Kenku,Male,,32,Babbling Brook (Babbler),,
Kenku,Male,,33,Sibilance (Hiss),,
Kenku,Male,,34,Booming Thunder (Thunderer),,
Kenku,Male,,35,Pigeoner,,
Kenku,Male,,36,Crack of Lighting (Crack),,
Kenku,Male,,37,Duck Rustle,,
Kenku,Male,,38,Bee Buzzer,,
Kenku,Male,,39,Galloping Hooves (Galloper),,
Kenku,Male,,40,Grain Trash,,
Kenku,Male,,41,Strumming Lute (Strummer),,
Kenku,Male,,42,Clomping Hooves (Clomper),,
Kenku,Male,,43,Mouse Rustle,,
Kenku,Male,,44,Flickering Candle (Flicker),,
Kenku,Male,,45,Kettle Bubble,,
Kenku,Male,,46,Chimer,,
Kenku,Male,,47,Giggling Child (Giggler),,
Kenku,Male,,48,Prodder,,
Kenku,Male,,49,Careful Footsteps (Stepper),,
Kenku,Male,,50,Dog Yelp,,
Kobold,Female,,1,Irtos,,
Kobold,Female,,2,Dippe,,
Kobold,Female,,3,Derks,,
Kobold,Female,,4,Rirpo,,
Kobold,Female,,5,Ett,,
Kobold,Female,,6,Hagnar,,
Kobold,Female,,7,Vogle,,
Kobold,Female,,8,Zem,,
Kobold,Female,,9,Meepo,,
Kobold,Female,,10,Rix,,
Kobold,Female,,11,Mumpo,,
Kobold,Female,,12,Zemma,,
Kobold,Female,,13,Frub,,
Kobold,Female,,14,Rask,,
Kobold,Female,,15,Bullion,,
Kobold,Female,,16,Poup,,
Kobold,Female,,17,Mehri,,
Kobold,Female,,18,Kip,,
Kobold,Female,,19,Digs,,
Kobold,Female,,20,Laylee,,
Kobold,Female,,21,Mix,,
Kobold,Female,,22,Vavla,,
Kobold,Female,,23,Tik,,
Kobold,Female,,24,Gakru,,
Kobold,Female,,25,Arix,,
Kobold,Female,,26,Brummage,,
Kobold,Female,,27,Klinker,,
Kobold,Female,,28,Kooks,,
Kobold,Female,,29,Sik,,
Kobold,Female,,30,Elbo,,
Kobold,Female,,31,Garu,,
Kobold,Female,,32,Sulgu,,
Kobold,Female,,33,Rulo,,
Kobold,Female,,34,Gelgi,,
Kobold,Female,,35,Tesk,,
Kobold,Female,,36,Sagin,,
Kobold,Female,,37,San,,
Kobold,Female,,38,Bilv,,
Kobold,Female,,39,Blepp,,
Kobold,Female,,40,Kip-Kig,,
Kobold,Female,,41,Niblu,,
Kobold,Female,,42,Denniphu,,
Kobold,Female,,43,Uggy,,
Kobold,Female,,44,Tsin,,
Kobold,Female,,45,Kikle,,
Kobold,Female,,46,Bonz,,
Kobold,Female,,47,Klack,,
Kobold,Female,,48,Scrat,,
Kobold,Female,,49,Denees,,
Kobold,Female,,50,Varn,,
Kobold,Male,,1,Scrat,,
Kobold,Male,,2,Kilnip,,
Kobold,Male,,3,Zekda,,
Kobold,Male,,4,Tsin,,
Kobold,Male,,5,Irtos,,
Kobold,Male,,6,Klinker,,
Kobold,Male,,7,Mix,,
Kobold,Male,,8,Kip-Kig,,
Kobold,Male,,9,Derks,,
Kobold,Male,,10,Skree,,
Kobold,Male,,11,Teemork,,
Kobold,Male,,12,Hox,,
Kobold,Male,,13,Frub,,
Kobold,Male,,14,Ett,,
Kobold,Male,,15,Rotom,,
Kobold,Male,,16,Tesk,,
Kobold,Male,,17,Sist,,
Kobold,Male,,18,Fetter,,
Kobold,Male,,19,Elbo,,
Kobold,Male,,20,Urak,,
Kobold,Male,,21,Zemma,,
Kobold,Male,,22,Kooks,,
Kobold,Male,,23,Myla,,
Kobold,Male,,24,Rask,,
Kobold,Male,,25,Snigbat,,
Kobold,Male,,26,RedScales,,
Kobold,Male,,27,Klank,,
Kobold,Male,,28,Poup,,
Kobold,Male,,29,Sniv,,
Kobold,Male,,30,Bonz,,
Kobold,Male,,31,Tik,,
Kobold,Male,,32,Rix,,
Kobold,Male,,33,Digs,,
Kobold,Male,,34,Snen,,
Kobold,Male,,35,Varn,,
Kobold,Male,,36,Gelgi,,
Kobold,Male,,37,Denees,,
Kobold,Male,,38,Zixx,,
Kobold,Male,,39,Gakru,,
Kobold,Male,,40,Klick,,
Kobold,Male,,41,Zark,,
Kobold,Male,,42,Zem,,
Kobold,Male,,43,Kashak,,
Kobold,Male,,44,Kip,,
Kobold,Male,,45,Thud,,
Kobold,Male,,46,Kikle,,
Kobold,Male,,47,Kurr,,
Kobold,Male,,48,Vogle,,
Kobold,Male,,49,Ernem,,
Kobold,Male,,50,Taklak,,
Leonin,Female,,1,Bamno,1,Ambertale
Leonin,Female,,2,Brimnoz,2,Quickeyes
Leonin,Female,,3,Draktagiz,3,Lunarseeker
Leonin,Female,,4,Grior,4,Windeye
Leonin,Female,,5,Gryren,5,Spiritfront
Leonin,Female,,6,Dragten,6,Fullsong
Leonin,Female,,7,Trythen,7,Stormdrifter
Leonin,Female,,8,Tagter,8,Bolddream
Leonin,Female,,9,Krior,9,Roughguide
Leonin,Female,,10,Gyknanior,10,Gloweye
Leonin,Female,,11,Zagerus,11,Roughfront
Leonin,Female,,12,Bior,12,Plainward
Leonin,Female,,13,Zariz,13,Ironshadow
Leonin,Female,,14,Aknamioz,14,Solarguides
Leonin,Female,,15,Ygtuz,15,Primewind
Leonin,Female,,16,Axir,16,Solarguides
Leonin,Female,,17,Pegoguz,17,Amberpelt
Leonin,Female,,18,Pekrion,18,Stormbrace
Leonin,Female,,19,Doxur,19,Irondream
Leonin,Female,,20,Kryxenes,20,Flintmask
Leonin,Female,,21,Greknios,21,Bronzeforce
Leonin,Female,,22,Zeon,22,Strongrider
Leonin,Female,,23,Tior,23,Roughfield
Leonin,Female,,24,Beros,24,Winddreamer
Leonin,Female,,25,Xior,25,Smoothstride
Leonin,Female,,26,Bropter,26,Softhide
Leonin,Female,,27,Breos,27,Swifthold
Leonin,Female,,28,Pryktomir,28,Wildfield
